passID,timestamp,stationRef,vehicleRef,charge,hn,p
IIC2328693,2019-5-1 17:39:58,MR00,EZ65FLV39493,2.8,MR,home
ATT9867606,2019-5-1 18:09:40,MR08,QO68DIC93032,2.5,MR,home
FFV0750413,2019-5-1 18:20:40,KO03,QW79CHL42244,2.8,KO,home
FOH3552893,2019-5-1 18:39:38,KO05,HW75BKT77773,2.2,KO,home
JZI7819307,2019-5-1 19:04:03,MR03,UA13YTK28483,2.8,MR,home
LQN7160703,2019-5-1 19:20:58,NE02,QP02SYE47964,2.8,NE,home
LSC5082593,2019-5-1 20:22:44,EG04,XE59BZM26378,2.5,EG,home
KNO5907162,2019-5-1 21:31:31,NE07,IA29IQS63679,1.0,NE,home
LXZ7045823,2019-5-2 0:28:08,GF00,BY85QGR11636,2.5,GF,home
YCG8376241,2019-5-2 1:08:03,EG12,QU94IGC75528,1.25,EG,home
UYG7933717,2019-5-2 1:15:42,EG04,EC02LZC49528,2.8,EG,home
VHN6611616,2019-5-2 2:11:56,OO10,QX75YWC61835,2.5,OO,home
ZNL1182662,2019-5-2 2:42:23,AO03,LG64ARC91224,13.0,AO,home
EGU4928096,2019-5-2 5:01:07,EG03,EC02LZC49528,2.8,EG,home
AOV2018307,2019-5-2 5:24:08,MR06,QN23UHH39091,2.8,MR,home
TSU1683690,2019-5-2 5:43:44,AO05,RR73DWB65452,2.8,AO,home
TZT4542502,2019-5-2 6:01:32,KO00,SY96JDQ97089,2.2,AO,away
WZE6551255,2019-5-2 6:25:10,GF00,CK97FAU13897,2.5,GF,home
DRY9721545,2019-5-2 7:40:08,KO03,WY00MLL63827,1.0,KO,home
CON0728273,2019-5-2 7:43:03,MR08,UA13YTK28483,2.8,MR,home
FTH6510400,2019-5-2 8:25:07,KO05,QO77TFN61853,2.2,KO,home
EKT4195369,2019-5-2 8:29:36,NE07,IA29IQS63679,1.0,NE,home
XKL7724690,2019-5-2 9:02:52,OO07,IA29IQS63679,2.0,NE,away
ATS7136876,2019-5-2 9:48:10,MR01,HR53SRO94328,13.0,MR,home
WNG9788030,2019-5-2 10:09:39,OO10,BY85QGR11636,1.5,GF,away
ZNK7576808,2019-5-2 10:23:38,GF00,WU78BMX13511,1.0,GF,home
SEG2894156,2019-5-2 11:33:22,GF00,BY85QGR11636,2.5,GF,home
IFY2714702,2019-5-2 12:19:57,EG05,TV81MAQ99005,2.8,EG,home
TWD9072868,2019-5-2 12:46:26,EG02,TV81MAQ99005,2.8,EG,home
JMP4402008,2019-5-2 13:57:31,EG03,CM15YCB60994,2.0,EG,home
JCU7481600,2019-5-2 15:36:34,NE10,KF48RSD79865,1.25,MR,away
WCE2481407,2019-5-2 16:50:54,NE15,JV67MTI17124,2.5,NE,home
KFU5654638,2019-5-2 17:34:37,OO07,QX75YWC61835,2.5,OO,home
UKS5005658,2019-5-2 17:52:06,OO00,YL27IFD65117,1.0,AO,away
XDJ5149300,2019-5-2 18:47:20,KO04,BM25PHF40639,2.0,AO,away
UQK2383307,2019-5-2 18:55:52,NE13,MX39VOS38645,3.1,AO,away
LQZ8602215,2019-5-2 19:30:07,NE10,IA29IQS63679,1.0,NE,home
SGO9263312,2019-5-2 20:33:14,MR00,HA82SCK64299,1.5,MR,home
NUE6088588,2019-5-2 22:24:17,NE10,OY94SZK34436,2.5,NE,home
KQK7124048,2019-5-2 22:49:13,EG06,IW53OQE31439,2.8,EG,home
SLY9056740,2019-5-2 23:32:41,AO11,RR73DWB65452,2.8,AO,home
BZW3135253,2019-5-3 0:16:02,KO08,KB55KTM48860,1.0,KO,home
MRX0511777,2019-5-3 1:17:45,OO04,QR03XCJ37459,2.8,OO,home
QFA9801588,2019-5-3 2:30:38,MR08,UA13YTK28483,2.8,MR,home
EXN6806532,2019-5-3 3:00:24,EG12,MU06LHX94338,1.5,EG,home
JGH2943208,2019-5-3 3:40:44,AO15,YL27IFD65117,2.0,AO,home
QZT7531671,2019-5-3 3:48:33,OO13,RK48BOP88344,2.8,OO,home
LRH5434583,2019-5-3 4:28:04,KO05,KB55KTM48860,2.5,KO,home
NWE5972439,2019-5-3 4:28:47,AO06,JD78PQD35395,2.8,EG,away
SLY0810702,2019-5-3 4:46:42,AO12,LG64ARC91224,13.0,AO,home
UKN1973530,2019-5-3 5:00:17,NE15,IA29IQS63679,1.0,NE,home
EFK9331611,2019-5-3 6:43:40,GF00,MA30QLI76818,2.5,GF,home
PKY9082086,2019-5-3 7:34:13,NE12,VX68BAR38623,1.5,NE,home
QMA3861088,2019-5-3 11:26:24,KO00,ZY93PCY41868,1.5,KO,home
SHF6633277,2019-5-3 11:36:30,GF00,BY85QGR11636,2.5,GF,home
TVB6608859,2019-5-3 11:45:21,OO05,EM54HQI58682,2.8,OO,home
NNZ5750240,2019-5-3 14:15:32,AO11,HT62RDI04611,2.8,AO,home
ZBW0001710,2019-5-3 14:22:55,MR00,KF48RSD79865,2.8,MR,home
WZT2179812,2019-5-3 18:26:48,NE14,QP02SYE47964,2.8,NE,home
UBS0741701,2019-5-3 18:31:48,NE07,EV77EDV52985,1.0,NE,home
LVM5171039,2019-5-3 19:52:47,AO14,TV81MAQ99005,2.8,EG,away
DTI7178070,2019-5-3 20:35:06,OO13,FL13UMN92207,1.0,KO,away
QEK9433005,2019-5-3 23:05:03,AO07,VX68BAR38623,2.8,NE,away
RCQ4338234,2019-5-3 23:21:42,EG04,VX68BAR38623,2.2,NE,away
QCA2055411,2019-5-4 0:11:24,GF00,IO09FGE68100,2.8,GF,home
YAN6264593,2019-5-4 1:04:00,NE02,NY14GZR94632,2.8,NE,home
PXH5901825,2019-5-4 1:46:11,GF00,JE65QJK64802,2.8,GF,home
THJ3626394,2019-5-4 1:52:16,AO05,SU00RDZ36214,2.8,AO,home
BAO6825016,2019-5-4 2:56:58,AO08,DP11ENT03275,3.1,AO,home
MWE5316584,2019-5-4 4:14:36,GF00,YX66XYW62640,3.1,GF,home
IFL4744442,2019-5-4 4:19:16,EG09,PF04UCA93312,3.1,GF,away
JBH1040179,2019-5-4 4:36:23,AO01,MX39VOS38645,2.8,AO,home
SXF3559612,2019-5-4 4:37:14,EG06,XV40HUQ04740,1.0,OO,away
WQA0711184,2019-5-4 4:53:34,MR07,EZ65FLV39493,2.8,MR,home
NVY6301684,2019-5-4 7:43:02,GF00,SL09NOT64494,2.5,GF,home
XAK2840563,2019-5-4 7:55:42,MR07,UF84JOS00561,2.2,GF,away
CMS7469593,2019-5-4 8:00:12,AO10,JO50FSF60755,2.8,KO,away
DYP7365322,2019-5-4 8:27:25,MR05,BI87HYL81972,1.0,MR,home
WIQ9172140,2019-5-4 8:31:53,OO09,JF94VYA88954,2.8,OO,home
SIJ7864405,2019-5-4 8:32:21,GF00,CK97FAU13897,2.5,GF,home
BPL0039234,2019-5-4 8:38:23,NE05,PD45WOT56494,2.0,NE,home
TXD9678688,2019-5-4 8:46:42,AO18,RR73DWB65452,2.8,AO,home
FVQ3649219,2019-5-4 9:18:49,NE09,MA30QLI76818,2.2,GF,away
DZO2931559,2019-5-4 10:14:15,AO10,DV04FQL29609,3.1,AO,home
SQT0463701,2019-5-4 11:30:33,OO04,EM54HQI58682,2.8,OO,home
OEU9067413,2019-5-4 13:04:27,EG09,XE59BZM26378,2.5,EG,home
ANK6407229,2019-5-4 13:18:18,EG03,TV81MAQ99005,2.8,EG,home
FTJ2136210,2019-5-4 13:41:07,GF00,BY85QGR11636,2.5,GF,home
VCP4658458,2019-5-4 14:34:08,MR08,QH15HWX24570,3.1,MR,home
IIK4555472,2019-5-4 16:04:28,EG06,CM15YCB60994,2.0,EG,home
LXY2959411,2019-5-4 16:39:32,AO04,OC94ASJ72024,1.0,AO,home
IQS6485113,2019-5-4 17:01:05,NE12,HA82SCK64299,2.8,MR,away
RIA3274127,2019-5-4 17:37:25,EG12,CM15YCB60994,2.0,EG,home
XFT2304556,2019-5-4 17:43:10,KO03,ED51EWW52190,2.8,KO,home
GWE4147290,2019-5-4 18:11:09,KO07,KW50MJG67260,1.5,GF,away
UGQ6506893,2019-5-4 18:34:54,NE07,PM58XHX45588,1.5,NE,home
RJE9835421,2019-5-4 18:53:25,EG10,EC02LZC49528,2.8,EG,home
BLE6750544,2019-5-4 19:11:06,EG10,QP02SYE47964,2.0,NE,away
OGZ8882199,2019-5-4 19:52:44,KO04,IN99SEN20660,2.0,EG,away
WTX0937570,2019-5-4 19:54:43,OO10,PE73VJU23485,2.2,AO,away
SRR4842157,2019-5-4 20:19:20,MR05,QN12NTR81378,1.25,GF,away
VWF0556387,2019-5-4 21:02:59,OO03,VJ92OYV94295,2.5,OO,home
NCG5586815,2019-5-4 23:16:53,OO13,VJ92OYV94295,2.5,OO,home
QZI9733140,2019-5-5 0:24:00,KO08,DO24BCW15511,1.25,KO,home
QHW4510944,2019-5-5 0:36:11,OO03,TV81MAQ99005,2.2,EG,away
YYW7471248,2019-5-5 1:55:02,KO07,RV87TIY76692,2.5,KO,home
ARI9916195,2019-5-5 2:59:45,MR06,EZ65FLV39493,2.8,MR,home
PLI2503805,2019-5-5 3:20:21,MR06,KF48RSD79865,2.8,MR,home
LPG9667397,2019-5-5 3:53:11,EG04,EC02LZC49528,2.8,EG,home
DRN5293098,2019-5-5 4:33:29,AO18,BZ76ROL87339,1.0,AO,home
GFQ6223933,2019-5-5 5:06:42,AO08,RR73DWB65452,2.8,AO,home
VHQ3121716,2019-5-5 5:50:08,MR03,BY85QGR11636,2.2,GF,away
LFT9203345,2019-5-5 6:01:46,GF00,CP56DAO45598,2.8,GF,home
OXQ7242862,2019-5-5 7:28:09,NE08,NZ35XLQ89678,1.5,NE,home
KHR4442502,2019-5-5 7:40:07,MR08,EZ65FLV39493,2.8,MR,home
IBM6962168,2019-5-5 8:05:40,OO11,EE22TMX10817,2.0,OO,home
IOG9595961,2019-5-5 8:11:26,OO04,WG11QVY31890,1.0,OO,home
MWF8751588,2019-5-5 8:56:25,GF00,XF28DGK65250,2.0,GF,home
CPA2715814,2019-5-5 10:58:35,GF00,SL09NOT64494,2.5,GF,home
JIU7555716,2019-5-5 11:11:41,AO13,HT62RDI04611,2.8,AO,home
NTD2004836,2019-5-5 11:55:35,KO05,JO50FSF60755,2.2,KO,home
DER6439344,2019-5-5 12:18:25,NE09,JF94VYA88954,1.0,OO,away
FXG3369368,2019-5-5 12:25:27,MR03,RR98KQE80731,1.25,MR,home
AVX8483130,2019-5-5 12:52:06,OO00,VJ92OYV94295,2.5,OO,home
LMN3065850,2019-5-5 13:25:58,GF00,KW50MJG67260,2.2,GF,home
KBW5724446,2019-5-5 13:52:16,EG06,JD78PQD35395,1.0,EG,home
KVM5228006,2019-5-5 15:00:13,OO00,QR03XCJ37459,2.8,OO,home
LXV6599670,2019-5-5 15:17:32,NE06,BM25PHF40639,3.1,AO,away
ZDU2488284,2019-5-5 15:30:10,KO09,FL13UMN92207,1.0,KO,home
PVR8238449,2019-5-5 16:15:30,AO02,DV04FQL29609,3.1,AO,home
BBH8838422,2019-5-5 17:15:01,MR08,KF48RSD79865,2.8,MR,home
KUO5613141,2019-5-5 17:35:42,AO16,PM58XHX45588,2.8,NE,away
XMP8502709,2019-5-5 17:58:25,AO14,PD45WOT56494,2.8,NE,away
TYO4030298,2019-5-5 18:57:12,NE11,YL27IFD65117,2.2,AO,away
UZO9423605,2019-5-5 21:10:11,AO07,BM25PHF40639,13.0,AO,home
PYW1432306,2019-5-5 21:26:34,MR02,UA13YTK28483,2.8,MR,home
YJL2860828,2019-5-5 21:38:16,KO00,ED51EWW52190,2.8,KO,home
OST6762534,2019-5-5 23:03:43,OO08,LC72NRN52084,3.1,OO,home
GPU7897304,2019-5-5 23:36:33,NE05,EV77EDV52985,1.0,NE,home
FSF7676600,2019-5-6 1:23:22,OO06,AT19HLV57173,2.8,OO,home
TUA5918134,2019-5-6 2:24:58,EG02,LC72NRN52084,2.5,OO,away
VMP3131060,2019-5-6 2:38:42,GF00,MA30QLI76818,2.5,GF,home
ASZ0837652,2019-5-6 3:07:14,OO10,BK77KNV91142,2.8,OO,home
GOO2044542,2019-5-6 3:10:36,NE12,NZ35XLQ89678,1.5,NE,home
LID3169467,2019-5-6 3:16:59,MR07,UA13YTK28483,2.8,MR,home
RGR6675270,2019-5-6 3:59:36,MR01,HE38BQH01623,2.8,MR,home
YUF6335368,2019-5-6 4:37:50,MR01,QO68DIC93032,2.5,MR,home
OCA7531827,2019-5-6 5:22:39,OO03,VJ92OYV94295,2.5,OO,home
MKR2848320,2019-5-6 5:39:08,NE00,PM58XHX45588,1.5,NE,home
SHM3242739,2019-5-6 7:50:11,OO09,LC72NRN52084,3.1,OO,home
ECA9585779,2019-5-6 8:04:01,KO03,WU78BMX13511,1.5,GF,away
JJX5485971,2019-5-6 9:42:41,GF00,PF04UCA93312,3.1,GF,home
OAW3898427,2019-5-6 9:59:18,EG04,TE24LCO18661,1.25,EG,home
NPS7064168,2019-5-6 10:19:11,GF00,IO09FGE68100,2.8,GF,home
GWG7756293,2019-5-6 10:34:56,NE01,TV81MAQ99005,1.5,EG,away
OSP0586464,2019-5-6 10:35:20,KO05,RV87TIY76692,2.5,KO,home
EEY1124596,2019-5-6 11:37:31,OO08,IC95TLY24827,2.0,OO,home
IKC7338661,2019-5-6 13:34:40,EG08,JD78PQD35395,1.0,EG,home
ZUV7731261,2019-5-6 15:20:20,AO11,DV04FQL29609,3.1,AO,home
SJI2562257,2019-5-6 16:32:52,KO04,KB55KTM48860,2.5,KO,home
KTP1132975,2019-5-6 17:04:55,NE06,OC94ASJ72024,2.0,AO,away
TWZ1533019,2019-5-6 17:20:46,EG06,XE59BZM26378,2.5,EG,home
SEL7685084,2019-5-6 18:02:47,MR06,KF48RSD79865,2.8,MR,home
KFM8245125,2019-5-6 18:25:09,NE01,VX68BAR38623,1.5,NE,home
MAH0761328,2019-5-6 18:40:11,MR05,XV91YMP27722,2.5,MR,home
BAO3757000,2019-5-6 21:19:57,GF00,CK97FAU13897,2.5,GF,home
DFS2663299,2019-5-6 22:14:27,AO01,DP11ENT03275,3.1,AO,home
GUI3093632,2019-5-6 23:53:58,AO03,HT62RDI04611,2.8,AO,home
RDS2658955,2019-5-7 0:48:31,OO13,AY38OQF67603,2.8,OO,home
RAM9524199,2019-5-7 1:33:10,GF00,LM86GYO69819,2.8,GF,home
IKR2392418,2019-5-7 1:36:20,EG07,ED51EWW52190,1.5,KO,away
ESP6409899,2019-5-7 2:12:13,MR00,RR98KQE80731,1.25,MR,home
AOJ1270962,2019-5-7 3:10:11,AO05,OC94ASJ72024,1.0,AO,home
HCR6606844,2019-5-7 3:37:37,NE06,QO77TFN61853,1.0,KO,away
XLF4997999,2019-5-7 3:51:11,EG11,IW53OQE31439,2.8,EG,home
TLD2694182,2019-5-7 5:03:45,KO07,ZY93PCY41868,1.5,KO,home
IJR7263165,2019-5-7 5:30:43,MR03,HR53SRO94328,13.0,MR,home
TVH8541136,2019-5-7 5:57:39,OO03,JF94VYA88954,2.8,OO,home
HRV4580496,2019-5-7 6:02:19,NE07,PF04UCA93312,2.8,GF,away
RUX8960579,2019-5-7 7:16:26,MR03,BI87HYL81972,1.0,MR,home
LGR9022315,2019-5-7 7:54:19,AO19,BZ76ROL87339,1.0,AO,home
TDX0889756,2019-5-7 8:47:30,KO07,VJ92OYV94295,2.2,OO,away
MFI8083836,2019-5-7 9:05:35,MR07,KF48RSD79865,2.8,MR,home
QBL3947506,2019-5-7 9:56:04,AO08,QW79CHL42244,2.8,KO,away
HTI7576924,2019-5-7 10:16:41,EG08,EC02LZC49528,2.8,EG,home
ZNY6027330,2019-5-7 10:24:58,MR05,CR31GMR97972,1.25,EG,away
ZXM1386465,2019-5-7 11:03:03,KO08,JO50FSF60755,2.2,KO,home
IHK3815258,2019-5-7 12:24:07,EG04,HA82SCK64299,1.25,MR,away
ARX1727657,2019-5-7 12:42:06,NE16,VX68BAR38623,1.5,NE,home
GWU5043076,2019-5-7 12:49:22,OO08,JF94VYA88954,2.8,OO,home
RXI8180947,2019-5-7 13:16:29,NE00,VX68BAR38623,1.5,NE,home
UTM2854981,2019-5-7 15:06:09,EG09,CM15YCB60994,2.0,EG,home
LLC1265666,2019-5-7 15:27:48,OO05,LC72NRN52084,3.1,OO,home
VWS5344184,2019-5-7 15:27:53,GF00,QN12NTR81378,2.8,GF,home
HCC3721592,2019-5-7 15:28:57,OO08,AT19HLV57173,2.8,OO,home
WVO1966622,2019-5-7 15:52:41,EG12,CR31GMR97972,1.5,EG,home
IGE1374974,2019-5-7 16:20:18,AO05,BM25PHF40639,13.0,AO,home
SRU6356804,2019-5-7 16:56:03,MR07,QH15HWX24570,3.1,MR,home
LAB9795827,2019-5-7 16:59:01,EG05,MU06LHX94338,1.5,EG,home
SEY8381182,2019-5-7 17:20:09,EG11,XE59BZM26378,2.5,EG,home
UYR5814539,2019-5-7 17:24:55,GF00,UF84JOS00561,2.8,GF,home
OEG5705275,2019-5-7 17:35:59,GF00,MA30QLI76818,2.5,GF,home
NBK5795947,2019-5-7 18:43:55,OO02,FL13UMN92207,2.8,KO,away
CWO0017532,2019-5-7 19:30:36,EG03,CM15YCB60994,2.0,EG,home
SUR6645370,2019-5-7 20:20:59,EG07,EC02LZC49528,2.8,EG,home
AHW5830479,2019-5-7 20:45:33,MR05,HE38BQH01623,2.8,MR,home
BHK6606436,2019-5-7 21:09:20,KO06,KB55KTM48860,2.5,KO,home
QPR8503757,2019-5-7 22:43:40,KO07,EZ65FLV39493,1.5,MR,away
NFZ7895649,2019-5-8 0:09:21,KO07,YX66XYW62640,2.0,GF,away
TNZ1884449,2019-5-8 0:30:52,GF00,PF04UCA93312,3.1,GF,home
WKJ5468555,2019-5-8 0:37:51,KO09,RV87TIY76692,2.5,KO,home
OKV4810754,2019-5-8 2:48:05,GF00,QN12NTR81378,2.8,GF,home
ABK6798943,2019-5-8 3:14:43,MR06,BI87HYL81972,1.0,MR,home
AFF9395733,2019-5-8 3:23:28,AO18,PE73VJU23485,2.8,AO,home
OYJ1466041,2019-5-8 3:36:19,EG11,EC02LZC49528,2.8,EG,home
GSP6479185,2019-5-8 5:39:14,NE14,PM58XHX45588,1.5,NE,home
ZWP3390102,2019-5-8 7:53:46,MR03,QN23UHH39091,2.8,MR,home
TVQ3707223,2019-5-8 8:09:18,AO16,LG64ARC91224,13.0,AO,home
GKU6647764,2019-5-8 8:20:03,GF00,YX66XYW62640,3.1,GF,home
GPI6875694,2019-5-8 8:21:19,OO11,LC72NRN52084,3.1,OO,home
DAA6559771,2019-5-8 8:32:42,KO01,RR98KQE80731,1.25,MR,away
EWL2388179,2019-5-8 9:46:01,MR04,BI87HYL81972,1.0,MR,home
ACU6011146,2019-5-8 10:09:28,AO17,DP11ENT03275,3.1,AO,home
SCT5924367,2019-5-8 11:48:25,OO02,JF94VYA88954,2.8,OO,home
RZW7799514,2019-5-8 12:34:24,NE00,NZ35XLQ89678,1.5,NE,home
CQQ1977301,2019-5-8 13:06:10,EG02,TV81MAQ99005,2.8,EG,home
FIZ6249993,2019-5-8 13:40:52,KO09,ZY93PCY41868,1.5,KO,home
GLV8056304,2019-5-8 13:44:25,AO13,IW53OQE31439,2.8,EG,away
KIT0384302,2019-5-8 14:16:53,MR01,EZ65FLV39493,2.0,MR,home
BDR8679036,2019-5-8 15:31:31,KO01,ED51EWW52190,1.5,KO,home
KHP5565688,2019-5-8 15:41:44,MR01,HE38BQH01623,2.8,MR,home
FGP8295391,2019-5-8 16:11:43,OO11,LC72NRN52084,3.1,OO,home
JHQ8341973,2019-5-8 16:27:57,NE03,PM58XHX45588,1.5,NE,home
RMQ8952726,2019-5-8 17:14:37,AO00,PM58XHX45588,2.8,NE,away
DEU7239157,2019-5-8 17:29:51,EG02,RV87TIY76692,2.8,KO,away
GOZ8667515,2019-5-8 20:57:34,NE13,PM58XHX45588,1.5,NE,home
FTH7479188,2019-5-8 21:05:26,MR04,XF28DGK65250,2.5,GF,away
MKT4316891,2019-5-8 21:09:35,EG02,PE73VJU23485,2.8,AO,away
GCF4016297,2019-5-8 21:18:24,OO02,AY38OQF67603,2.8,OO,home
DWN6559641,2019-5-8 23:17:40,EG10,IN99SEN20660,2.8,EG,home
CUH5030256,2019-5-8 23:47:07,MR08,BI87HYL81972,1.0,MR,home
FEG8494244,2019-5-9 0:02:03,AO08,DP11ENT03275,3.1,AO,home
FHK9241921,2019-5-9 0:11:16,KO04,RV87TIY76692,2.5,KO,home
FJX0325681,2019-5-9 0:19:09,KO03,CP56DAO45598,1.0,GF,away
REI4018464,2019-5-9 0:55:53,OO05,VJ92OYV94295,2.5,OO,home
EZK6717767,2019-5-9 0:56:36,AO05,BZ76ROL87339,1.0,AO,home
CEO1870559,2019-5-9 1:01:18,MR08,KF48RSD79865,2.8,MR,home
GDN5207255,2019-5-9 1:16:00,EG11,CM15YCB60994,2.0,EG,home
UVS9199457,2019-5-9 1:32:36,EG04,BY85QGR11636,2.0,GF,away
LQN2505176,2019-5-9 2:59:47,GF00,BY85QGR11636,2.5,GF,home
DIM8366985,2019-5-9 3:07:16,NE10,AT19HLV57173,2.2,OO,away
DVQ5832900,2019-5-9 3:40:44,OO12,KB55KTM48860,1.0,KO,away
BHN4860924,2019-5-9 5:36:00,OO06,LC72NRN52084,3.1,OO,home
MIX9851420,2019-5-9 7:12:41,OO01,EM54HQI58682,2.8,OO,home
ZZY5671608,2019-5-9 7:44:30,GF00,BY85QGR11636,2.5,GF,home
GVU6568157,2019-5-9 8:47:14,MR02,RR98KQE80731,2.2,MR,home
ZEG3830641,2019-5-9 9:05:04,GF00,YX66XYW62640,3.1,GF,home
IVT7985675,2019-5-9 9:15:57,AO17,DV04FQL29609,3.1,AO,home
ZNR7090406,2019-5-9 9:30:28,EG03,IW53OQE31439,2.8,EG,home
ZRP6560848,2019-5-9 9:34:33,KO04,HW75BKT77773,2.2,KO,home
WYZ2756883,2019-5-9 9:54:29,OO11,OY94SZK34436,3.1,NE,away
RUY9805492,2019-5-9 11:23:01,GF00,JE65QJK64802,2.8,GF,home
MZL0958022,2019-5-9 12:20:18,KO08,BM25PHF40639,1.0,AO,away
YOQ4878955,2019-5-9 13:47:18,AO02,DP11ENT03275,2.8,AO,home
OYT5586794,2019-5-9 13:52:42,OO01,BK77KNV91142,2.8,OO,home
SWP7300298,2019-5-9 13:53:15,MR04,UP28MBM38391,3.1,NE,away
TPI3258979,2019-5-9 14:25:57,OO10,IX01MVL33676,2.5,KO,away
BHQ5886138,2019-5-9 16:24:25,AO14,BM25PHF40639,13.0,AO,home
DUI1930340,2019-5-9 16:26:10,NE06,FY47TUN40300,1.0,NE,home
KIP9622410,2019-5-9 16:51:38,KO09,QP02SYE47964,2.5,NE,away
KYW8821074,2019-5-9 18:11:25,NE14,FY47TUN40300,1.0,NE,home
AEB0846604,2019-5-9 19:00:47,NE02,VX68BAR38623,1.5,NE,home
JSZ3695167,2019-5-9 19:35:12,EG08,TE24LCO18661,1.25,EG,home
AUF5197786,2019-5-9 19:54:59,GF00,YX66XYW62640,3.1,GF,home
MNI2389815,2019-5-9 20:31:50,EG04,AY38OQF67603,1.5,OO,away
YAW2714228,2019-5-9 20:52:56,MR07,QN23UHH39091,2.2,MR,home
LVI5701089,2019-5-9 21:21:09,EG00,XE59BZM26378,2.5,EG,home
UZC3713780,2019-5-9 22:14:19,GF00,JE65QJK64802,2.8,GF,home
NZG5745779,2019-5-9 22:43:03,KO04,IX01MVL33676,2.5,KO,home
ROU8038045,2019-5-9 22:49:57,OO12,JF94VYA88954,2.8,OO,home
XUI2271558,2019-5-9 23:08:44,OO13,XV40HUQ04740,1.0,OO,home
OCL1547837,2019-5-9 23:17:17,OO05,AY38OQF67603,2.8,OO,home
KID2329361,2019-5-10 0:43:36,KO08,MQ65WJJ60020,1.25,KO,home
DZE1209590,2019-5-10 2:27:56,MR04,HE38BQH01623,2.8,MR,home
YZN5798535,2019-5-10 2:42:40,GF00,CK97FAU13897,2.5,GF,home
LGV0968298,2019-5-10 3:03:52,NE09,UP28MBM38391,1.0,NE,home
RVU3052063,2019-5-10 3:37:24,AO11,DV04FQL29609,3.1,AO,home
ZPG5274063,2019-5-10 4:05:34,OO03,AY38OQF67603,2.8,OO,home
OQF8551349,2019-5-10 5:21:30,OO12,QX75YWC61835,2.5,OO,home
HAJ7640434,2019-5-10 5:55:19,NE15,EG95RTB75032,2.8,NE,home
GBJ1987395,2019-5-10 6:22:34,MR03,HA82SCK64299,1.5,MR,home
APK3954410,2019-5-10 6:59:25,AO07,PE73VJU23485,2.8,AO,home
MSS6359694,2019-5-10 7:09:03,MR03,UA13YTK28483,2.8,MR,home
IAF7288100,2019-5-10 8:10:22,KO02,KB55KTM48860,2.5,KO,home
FIX5408876,2019-5-10 8:53:20,AO14,PE73VJU23485,2.8,AO,home
CZG2198391,2019-5-10 9:50:39,MR00,BI87HYL81972,1.0,MR,home
GBP0693595,2019-5-10 10:15:23,AO06,YL27IFD65117,2.0,AO,home
CHJ2092771,2019-5-10 10:40:12,OO01,EE22TMX10817,2.0,OO,home
ONC7236892,2019-5-10 11:00:31,EG04,BY85QGR11636,2.2,GF,away
IYW7901544,2019-5-10 11:24:01,NE01,IA29IQS63679,1.0,NE,home
CVI5978045,2019-5-10 11:39:36,OO03,XV40HUQ04740,1.0,OO,home
YPZ9095817,2019-5-10 11:42:53,GF00,PF04UCA93312,3.1,GF,home
NDN5674000,2019-5-10 12:26:31,MR02,HE38BQH01623,2.8,MR,home
GXL0404682,2019-5-10 12:54:16,KO02,JO50FSF60755,2.2,KO,home
YHY2932130,2019-5-10 13:03:22,AO00,PE73VJU23485,2.8,AO,home
ZYJ0119276,2019-5-10 13:49:55,EG00,XE59BZM26378,2.5,EG,home
NSF7282712,2019-5-10 14:24:47,GF00,UF84JOS00561,2.8,GF,home
NRK3596539,2019-5-10 14:36:29,EG03,EC02LZC49528,2.8,EG,home
CHB3908737,2019-5-10 15:25:37,KO03,WY00MLL63827,1.0,KO,home
ZUQ3084378,2019-5-10 16:51:17,GF00,KW50MJG67260,2.2,GF,home
SNR0656280,2019-5-10 18:06:38,EG00,PE73VJU23485,1.5,AO,away
JXD0100589,2019-5-10 18:45:43,OO09,JF94VYA88954,2.8,OO,home
DWJ5391407,2019-5-10 20:02:51,EG02,IN99SEN20660,2.8,EG,home
MOJ2052213,2019-5-10 21:11:08,KO07,ZY93PCY41868,1.5,KO,home
CYH9212433,2019-5-10 21:34:40,EG06,JO50FSF60755,1.0,KO,away
XQA9361373,2019-5-10 22:17:46,AO18,PE73VJU23485,2.8,AO,home
KRL9550688,2019-5-10 22:25:35,EG04,CR31GMR97972,1.5,EG,home
LWA2620115,2019-5-10 23:09:57,AO12,SU00RDZ36214,2.8,AO,home
GQM2142847,2019-5-10 23:57:26,KO07,JO50FSF60755,2.2,KO,home
OTZ3351404,2019-5-11 0:58:32,GF00,UF84JOS00561,2.8,GF,home
GHE7775694,2019-5-11 1:53:15,AO03,BM25PHF40639,13.0,AO,home
KQE5544558,2019-5-11 4:02:10,NE05,KB55KTM48860,2.8,KO,away
LVP0929695,2019-5-11 4:35:16,MR00,IZ65WAT29135,2.0,MR,home
SEE5741116,2019-5-11 5:27:22,MR04,QN12NTR81378,2.5,GF,away
TSS3264788,2019-5-11 5:44:56,OO12,AT19HLV57173,2.8,OO,home
DUU3038637,2019-5-11 6:48:44,KO03,WG11QVY31890,3.1,OO,away
HMB8789389,2019-5-11 7:29:56,GF00,UF84JOS00561,2.8,GF,home
UMC2545289,2019-5-11 7:52:21,OO06,JO50FSF60755,2.0,KO,away
XTK4883671,2019-5-11 8:07:29,KO07,QO77TFN61853,2.2,KO,home
BIW5714744,2019-5-11 9:35:36,KO01,HW75BKT77773,2.2,KO,home
